-9.081320715132648	-14.268551080209631
-10.7007544572849	-12.649082505907089
-14.749338812665542	-11.029613931604544
-20.01249847466036	-4.956606777969995
-27.29995031434551	0.711533232088911
-30.943676234188075	7.999141816450376
-30.943676234188075	15.69161754438747
-32.15825154080227	20.550023267295103
-29.72910092757388	24.193827559475835
-26.085375007731315	27.837631851656568
-20.822215345736492	29.05223328238347
-18.39306473250811	30.671701856686013
-15.55905568374166	33.9106390052911
-7.866745408518469	34.72037329244239
-1.7938688754475152	35.93497472316929
5.898441399775692	37.55444329747184
